Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceZ,Lap,LeanAngle,GyroX,GyroY,GyroZ
15826,2024-10-21T16:36:37.680,-27.4585974,153.2000538,-1.9,5.72,-0.003,0.994,0,-2.9,-23.03,-2.14,7.05
15827,2024-10-21T16:36:37.720,-27.4585973,153.2000544,-1.9,5.54,-0.01,1.023,0,-3.7,-22.6,-1.58,10.83
15828,2024-10-21T16:36:37.760,-27.4585972,153.200055,-1.9,5.4,-0.015,1.052,0,-4.9,-21.54,-2.11,15.76
15829,2024-10-21T16:36:37.800,-27.4585971,153.2000557,-1.9,5.22,-0.029,1.033,0,-6,-20.16,-3.32,21.37
15830,2024-10-21T16:36:37.880,-27.458597,153.2000568,-1.9,5.49,-0.043,0.971,0,-7.2,-18.55,-4.71,26.44
15831,2024-10-21T16:36:37.920,-27.4585968,153.2000576,-1.9,5.6,-0.048,0.873,0,-8.2,-16.92,-5.77,29.9
15832,2024-10-21T16:36:37.960,-27.4585965,153.2000581,-1.9,5.54,-0.044,0.772,0,-8.7,-14.02,-5.65,30.25
15833,2024-10-21T16:36:38.040,-27.4585958,153.2000592,-1.9,6.42,-0.031,0.703,0,-8.5,-10.3,-4.65,28.33
15834,2024-10-21T16:36:38.080,-27.4585954,153.2000601,-2,6.93,-0.009,0.712,0,-7.7,-6.39,-3.13,24.96
15835,2024-10-21T16:36:38.160,-27.4585944,153.2000611,-2,6.94,0.009,0.793,0,-6.9,-2.45,-1.65,20.62
15836,2024-10-21T16:36:38.200,-27.4585939,153.2000616,-2,7.07,-0.001,0.894,0,-6.1,0.95,-0.66,16.6
15837,2024-10-21T16:36:38.240,-27.4585933,153.2000624,-2,7.39,-0.028,0.986,0,-4.5,2.7,-0.82,14.09
15838,2024-10-21T16:36:38.280,-27.4585929,153.200063,-2,7.41,-0.061,1.054,0,-4.1,3.06,-1.78,12.43
15839,2024-10-21T16:36:38.320,-27.4585923,153.2000636,-2,7.33,-0.094,1.083,0,-4.4,2.93,-3.09,11.31
15840,2024-10-21T16:36:38.360,-27.4585918,153.2000641,-2,7.14,-0.114,1.079,0,-4.6,2.49,-4.45,10.85
15841,2024-10-21T16:36:38.400,-27.4585913,153.2000645,-1.9,7.19,-0.112,1.064,0,-4.7,2.37,-5.61,10.48
15842,2024-10-21T16:36:38.440,-27.4585907,153.2000652,-1.9,7.53,-0.107,1.041,0,-4.7,2.66,-6.58,10.14
15843,2024-10-21T16:36:38.480,-27.4585901,153.2000659,-1.9,7.93,-0.096,1.012,0,-5.1,3.24,-7.36,10.04
15844,2024-10-21T16:36:38.520,-27.4585893,153.2000664,-1.9,8.22,-0.081,0.974,0,-5.6,4.03,-7.89,10.2
15845,2024-10-21T16:36:38.560,-27.4585886,153.2000672,-1.9,8.25,-0.061,0.94,0,-6.2,6.01,-7.93,11.1
15846,2024-10-21T16:36:38.680,-27.4585868,153.2000691,-1.9,8.57,-0.036,0.923,0,-6.7,8.03,-8.03,12.55
15847,2024-10-21T16:36:38.760,-27.4585856,153.2000703,-1.9,8.22,-0.008,0.92,0,-7.3,9.73,-8.05,14.03
15848,2024-10-21T16:36:38.800,-27.458585,153.200071,-1.8,8.3,0.007,0.909,0,-8.2,11.19,-7.96,15.33
15849,2024-10-21T16:36:38.840,-27.4585843,153.2000716,-1.8,8.65,0.017,0.901,0,-9.3,11.92,-7.88,16.51
15850,2024-10-21T16:36:38.880,-27.4585835,153.2000722,-1.8,8.55,0.029,0.906,0,-9.7,11.56,-7.84,17.27
15851,2024-10-21T16:36:38.920,-27.4585828,153.2000727,-1.8,8.78,0.05,0.914,0,-10.3,10.31,-7.74,17.81
15852,2024-10-21T16:36:38.960,-27.458582,153.2000733,-1.8,9.01,0.106,0.926,0,-10.7,8.39,-7.53,17.78
15853,2024-10-21T16:36:39.040,-27.4585804,153.2000741,-1.7,9.04,0.17,0.936,0,-11.1,4.51,-7.63,16.86
15854,2024-10-21T16:36:39.120,-27.4585787,153.2000746,-1.7,9.03,0.197,0.898,0,-11.5,-0.43,-7.29,15.03
15855,2024-10-21T16:36:39.160,-27.458578,153.2000749,-1.7,8.65,0.193,0.862,0,-11,-4.14,-6.15,13.2
15856,2024-10-21T16:36:39.240,-27.4585762,153.2000755,-1.7,8.63,0.17,0.84,0,-9.3,-4.74,-3.79,11.62
15857,2024-10-21T16:36:39.320,-27.4585743,153.200076,-1.7,9.73,0.121,0.832,0,-9,-3.39,-1.83,9.87
15858,2024-10-21T16:36:39.360,-27.4585734,153.2000762,-1.6,9.8,0.059,0.833,0,-8.1,-0.49,-0.26,8.45
15859,2024-10-21T16:36:39.400,-27.4585725,153.2000764,-1.6,9.51,0.004,0.855,0,-7,3.18,0.3,7.56
15860,2024-10-21T16:36:39.440,-27.4585716,153.2000765,-1.6,9.1,-0.047,0.866,0,-6.3,6,-0.11,6.87
15861,2024-10-21T16:36:39.520,-27.4585698,153.200077,-1.6,8.9,-0.08,0.847,0,-5.4,7.47,-1.39,6.25
15862,2024-10-21T16:36:39.600,-27.4585677,153.2000775,-1.6,10.31,-0.088,0.812,0,-4.6,8.07,-2.05,4.5
15863,2024-10-21T16:36:39.640,-27.4585664,153.2000775,-1.6,11.16,-0.078,0.802,0,-2.9,8.13,-2.29,2
15864,2024-10-21T16:36:39.680,-27.4585652,153.2000777,-1.6,12.05,-0.063,0.82,0,-0.9,7.69,-2.13,-1.4
15865,2024-10-21T16:36:39.720,-27.4585638,153.2000774,-1.7,12.53,-0.054,0.842,0,1.3,6.58,-1.88,-5.06
15866,2024-10-21T16:36:39.760,-27.4585626,153.2000774,-1.7,12.07,-0.063,0.899,0,3.1,4.91,-1.61,-8.47
15867,2024-10-21T16:36:39.800,-27.4585615,153.2000775,-1.7,11.61,-0.1,0.944,0,4.6,2.63,-1.67,-10.11
15868,2024-10-21T16:36:39.840,-27.4585604,153.2000778,-1.7,11.2,-0.143,0.993,0,5.2,0.6,-1.72,-10.29
15869,2024-10-21T16:36:39.880,-27.4585594,153.2000781,-1.7,11.33,-0.18,1.038,0,4.4,-1.14,-1.76,-8.58
15870,2024-10-21T16:36:39.920,-27.4585582,153.2000784,-1.7,11.42,-0.198,1.083,0,2.9,-2.7,-1.84,-5.62
15871,2024-10-21T16:36:39.960,-27.4585573,153.2000789,-1.7,10.75,-0.206,1.118,0,2,-3.84,-2.07,-0.97
15872,2024-10-21T16:36:40.040,-27.4585552,153.2000798,-1.8,10.3,-0.192,1.147,0,0.7,-4.73,-2.7,4.66
15873,2024-10-21T16:36:40.120,-27.4585539,153.2000812,-1.9,9.5,-0.154,1.137,0,-0.6,-5.04,-3.99,11.54
15874,2024-10-21T16:36:40.200,-27.4585519,153.2000827,-1.9,11.12,-0.077,1.109,0,-3.7,-4.73,-5.44,17.03
15875,2024-10-21T16:36:40.280,-27.4585501,153.2000842,-1.9,10.97,0.002,1.068,0,-6.2,-3.85,-6.72,20.4
15876,2024-10-21T16:36:40.320,-27.4585491,153.2000849,-2,11.12,0.077,1.019,0,-8,-2.83,-7.81,21.69
15877,2024-10-21T16:36:40.360,-27.4585479,153.2000854,-2,11.22,0.145,0.982,0,-9.2,-1.62,-8.58,21.43
15878,2024-10-21T16:36:40.400,-27.4585469,153.2000858,-2,11.21,0.196,0.965,0,-9.3,-0.7,-8.94,19.39
15879,2024-10-21T16:36:40.440,-27.4585458,153.2000863,-1.9,11.17,0.213,0.949,0,-9.7,-0.11,-9.25,17.19
15880,2024-10-21T16:36:40.520,-27.4585436,153.2000868,-1.9,11.31,0.206,0.944,0,-10.3,0.39,-9.56,15.32
15881,2024-10-21T16:36:40.560,-27.4585426,153.2000872,-1.9,10.99,0.183,0.936,0,-10.7,0.86,-9.84,13.9
15882,2024-10-21T16:36:40.600,-27.4585415,153.2000874,-1.8,11.27,0.15,0.918,0,-10.5,1.76,-9.86,13.05
15883,2024-10-21T16:36:40.680,-27.4585392,153.2000882,-1.8,11.53,0.124,0.896,0,-11.1,2.86,-9.64,12.7
15884,2024-10-21T16:36:40.760,-27.4585369,153.2000888,-1.8,11.65,0.113,0.867,0,-12.1,4.33,-8.96,12.24
15885,2024-10-21T16:36:40.800,-27.4585357,153.2000888,-1.8,11.61,0.118,0.836,0,-12.6,5.83,-8.11,11.63
15886,2024-10-21T16:36:40.840,-27.4585345,153.2000888,-1.8,11.89,0.134,0.807,0,-12.1,7.21,-7.19,10.33
15887,2024-10-21T16:36:40.880,-27.4585331,153.2000887,-1.8,12.54,0.154,0.797,0,-10.8,8.12,-6.44,8.4
15888,2024-10-21T16:36:40.920,-27.4585318,153.2000887,-1.8,12.75,0.164,0.806,0,-9.7,8.46,-5.97,6.14
15889,2024-10-21T16:36:40.960,-27.4585304,153.2000887,-1.7,12.84,0.164,0.853,0,-9.3,7.55,-5.92,3.92
15890,2024-10-21T16:36:41.040,-27.4585278,153.2000884,-1.7,13.18,0.153,0.901,0,-8.6,6.08,-5.91,1.97
15891,2024-10-21T16:36:41.120,-27.4585251,153.2000883,-1.7,13.37,0.126,0.94,0,-7.7,4.63,-5.59,0.56
15892,2024-10-21T16:36:41.200,-27.4585223,153.2000881,-1.7,13.43,0.095,0.953,0,-7.4,4.09,-5.14,0.05
15893,2024-10-21T16:36:41.240,-27.4585209,153.2000879,-1.7,13.78,0.074,0.95,0,-6.8,4.38,-4.62,0.03
15894,2024-10-21T16:36:41.320,-27.4585181,153.2000876,-1.7,14.22,0.062,0.926,0,-5.6,5.59,-4.1,0.17
15895,2024-10-21T16:36:41.360,-27.4585166,153.2000873,-1.7,14.23,0.064,0.892,0,-4.7,6.91,-3.6,-0.32
15896,2024-10-21T16:36:41.480,-27.4585123,153.2000869,-1.7,14.41,0.089,0.868,0,-3,7.73,-3.04,-2.19
15897,2024-10-21T16:36:41.560,-27.4585091,153.2000863,-1.7,15.74,0.114,0.856,0,-2.1,7.61,-1.93,-6.5
15898,2024-10-21T16:36:41.600,-27.4585074,153.2000858,-1.7,16.37,0.124,0.852,0,-0.1,6.92,-0.46,-12.1
15899,2024-10-21T16:36:41.680,-27.4585041,153.2000851,-1.7,16.47,0.096,0.867,0,2.6,5.12,1.28,-18.9
15900,2024-10-21T16:36:41.760,-27.4585007,153.2000845,-1.7,17.1,0.05,0.889,0,3.9,2.65,2.88,-24.61
15901,2024-10-21T16:36:41.840,-27.4584973,153.2000837,-1.7,17.5,0,0.933,0,5.1,-0.58,4.2,-28.12
15902,2024-10-21T16:36:41.880,-27.4584957,153.2000835,-1.8,16.82,-0.034,0.98,0,6.4,-4.16,5.02,-29.36
15903,2024-10-21T16:36:41.960,-27.4584926,153.2000833,-1.8,15.66,-0.062,1.009,0,6.7,-8.06,5.81,-29.2
15904,2024-10-21T16:36:42.040,-27.4584893,153.2000831,-1.8,16.01,-0.072,1.024,0,6.7,-10.88,6.46,-27.48
15905,2024-10-21T16:36:42.120,-27.4584861,153.200083,-1.8,15.92,-0.066,1.057,0,6.8,-12.87,6.89,-24.1
15906,2024-10-21T16:36:42.200,-27.4584835,153.2000833,-1.8,13.29,-0.046,1.1,0,6.9,-14.07,6.75,-18.69
15907,2024-10-21T16:36:42.280,-27.4584811,153.2000837,-1.8,12.47,-0.039,1.119,0,6.1,-14.39,6.25,-11.62
15908,2024-10-21T16:36:42.320,-27.4584799,153.2000839,-1.8,12.29,-0.049,1.125,0,5,-13.59,5.27,-2.81
15909,2024-10-21T16:36:42.400,-27.4584777,153.2000845,-1.8,11.28,-0.06,1.094,0,2.8,-12.35,3.45,7.83
15910,2024-10-21T16:36:42.480,-27.4584756,153.2000854,-1.8,10.83,-0.072,1.021,0,2,-10.94,1.58,17.33
15911,2024-10-21T16:36:42.520,-27.4584745,153.2000858,-1.8,11.43,-0.085,0.911,0,0.6,-9.26,0.14,24.4
15912,2024-10-21T16:36:42.560,-27.4584733,153.2000863,-1.8,11.94,-0.085,0.821,0,-1,-7.73,-1.02,29.29
15913,2024-10-21T16:36:42.640,-27.4584709,153.200087,-1.8,11.91,-0.035,0.775,0,-2.3,-5.84,-1.48,31.27
15914,2024-10-21T16:36:42.680,-27.4584698,153.2000875,-1.8,11.98,0.038,0.805,0,-3.2,-4.01,-0.85,29.6
15915,2024-10-21T16:36:42.760,-27.4584673,153.2000882,-1.8,12.21,0.066,0.865,0,-4.4,-2.11,0.04,25.12
15916,2024-10-21T16:36:42.840,-27.4584649,153.2000887,-1.7,12.25,0.048,0.901,0,-4.7,-0.28,0.8,21.28
15917,2024-10-21T16:36:42.880,-27.4584637,153.2000891,-1.7,12.53,0.034,0.944,0,-4.8,1.35,1.2,19.19
15918,2024-10-21T16:36:42.960,-27.458461,153.2000898,-1.8,13.1,0.048,0.928,0,-5,1.98,1.68,18.68
15919,2024-10-21T16:36:43.040,-27.4584582,153.2000899,-1.8,14.19,0.04,0.851,0,-4.9,2.62,2.53,17.69
15920,2024-10-21T16:36:43.120,-27.4584551,153.2000896,-1.8,15.17,0.036,0.822,0,-3,3.93,3.92,15.57
15921,2024-10-21T16:36:43.160,-27.4584533,153.2000893,-1.8,15.81,0.024,0.831,0,-1,5.15,5.27,12.16
15922,2024-10-21T16:36:43.240,-27.4584503,153.2000892,-1.7,15.38,-0.027,0.852,0,1.3,5.58,6.05,9.54
15923,2024-10-21T16:36:43.320,-27.4584472,153.2000892,-1.7,14.96,-0.109,0.884,0,1.4,6.09,6.42,7.64
15924,2024-10-21T16:36:43.400,-27.4584441,153.2000896,-1.7,15.71,-0.171,0.944,0,1.3,6.22,6.29,7.11
15925,2024-10-21T16:36:43.440,-27.4584421,153.2000894,-1.7,16.92,-0.208,0.959,0,0.6,5.8,5.89,7.98
15926,2024-10-21T16:36:43.480,-27.4584403,153.2000894,-1.8,16.92,-0.21,0.981,0,0.8,5.08,5.56,8.76
15927,2024-10-21T16:36:43.520,-27.4584387,153.2000896,-1.8,17.02,-0.187,0.984,0,1.2,4.78,5.75,7.63
15928,2024-10-21T16:36:43.600,-27.4584351,153.2000896,-1.8,17.27,-0.166,1.033,0,1.8,3.72,5.81,4.55
15929,2024-10-21T16:36:43.680,-27.4584315,153.2000896,-1.8,17.86,-0.162,1.088,0,2,1.99,5.58,1.47
15930,2024-10-21T16:36:43.760,-27.4584281,153.2000899,-1.8,16.99,-0.177,1.107,0,2.4,0.59,4.93,0.05
15931,2024-10-21T16:36:43.800,-27.4584265,153.2000903,-1.8,17.16,-0.204,1.095,0,1.8,-0.07,4.05,0.14
15932,2024-10-21T16:36:43.840,-27.4584247,153.2000906,-1.8,17.19,-0.227,1.067,0,0,-0.42,2.72,2.1
15933,2024-10-21T16:36:43.920,-27.4584214,153.2000911,-1.8,17.07,-0.241,1.001,0,-1.2,0,1,6.28
15934,2024-10-21T16:36:44.000,-27.4584177,153.2000916,-1.7,17.9,-0.246,0.922,0,-1.4,1.39,-0.76,11.1
15935,2024-10-21T16:36:44.080,-27.458414,153.200092,-1.7,18.59,-0.214,0.889,0,-1.4,2.49,-1.99,14.67
15936,2024-10-21T16:36:44.160,-27.4584102,153.2000925,-1.7,18.61,-0.156,0.865,0,-1.5,3.42,-2.52,16.28
15937,2024-10-21T16:36:44.240,-27.4584065,153.2000926,-1.7,18.31,-0.099,0.873,0,-2.3,4.06,-2.23,15.06
15938,2024-10-21T16:36:44.280,-27.4584046,153.2000926,-1.8,19.04,-0.07,0.878,0,-2.4,4.27,-1.27,12.09
15939,2024-10-21T16:36:44.360,-27.4584007,153.2000926,-1.7,19.2,-0.057,0.878,0,-1.4,4.05,0.13,8.81
15940,2024-10-21T16:36:44.400,-27.4583989,153.200093,-1.8,18.76,-0.069,0.889,0,-1.4,3.92,1.61,6.43
15941,2024-10-21T16:36:44.480,-27.4583952,153.200093,-1.8,18.35,-0.099,0.912,0,-2.5,3.79,2.99,5.45
15942,2024-10-21T16:36:44.520,-27.4583932,153.2000933,-1.7,18.51,-0.13,0.925,0,-3.1,3.73,4.15,6.04
15943,2024-10-21T16:36:44.560,-27.4583913,153.2000933,-1.7,18.67,-0.148,0.944,0,-4.2,3.83,5.15,7.42
15944,2024-10-21T16:36:44.600,-27.4583895,153.2000936,-1.8,19.07,-0.156,0.971,0,-5.4,3.96,5.93,9.08
15945,2024-10-21T16:36:44.640,-27.4583874,153.2000936,-1.8,19.46,-0.158,0.991,0,-6.3,4.16,6.47,10.46
15946,2024-10-21T16:36:44.680,-27.4583854,153.2000937,-1.8,19.75,-0.151,1.01,0,-7.3,4.39,6.79,11.43
15947,2024-10-21T16:36:44.720,-27.4583834,153.2000939,-1.8,20.03,-0.14,1.027,0,-8.5,4.67,6.96,11.87
15948,2024-10-21T16:36:44.760,-27.4583813,153.2000937,-1.8,19.99,-0.129,1.043,0,-9.6,4.75,6.93,11.55
15949,2024-10-21T16:36:44.800,-27.4583791,153.2000935,-1.8,20.55,-0.12,1.066,0,-9.4,4.55,6.66,10.72
15950,2024-10-21T16:36:44.840,-27.4583772,153.2000933,-1.8,20.26,-0.127,1.086,0,-8.4,4.12,6.1,9.81
15951,2024-10-21T16:36:44.920,-27.458373,153.2000933,-1.8,20.79,-0.137,1.119,0,-8,3.51,5.03,9.14
15952,2024-10-21T16:36:44.960,-27.4583709,153.2000932,-1.8,20.55,-0.152,1.129,0,-8.2,3.98,3.78,8.3
15953,2024-10-21T16:36:45.080,-27.4583645,153.2000928,-1.7,21.44,-0.164,1.095,0,-9,5.59,2.25,7.86
15954,2024-10-21T16:36:45.160,-27.4583603,153.2000924,-1.7,21.13,-0.163,1.047,0,-9,7.19,0.26,7.85
15955,2024-10-21T16:36:45.200,-27.4583579,153.2000921,-1.7,21.81,-0.147,1.01,0,-9,8.64,-1.66,7.65
15956,2024-10-21T16:36:45.240,-27.4583558,153.2000917,-1.7,21.44,-0.125,0.977,0,-8.5,9.88,-3.25,6.83
15957,2024-10-21T16:36:45.280,-27.4583538,153.2000912,-1.7,21.73,-0.107,0.966,0,-7.6,10.23,-4.56,5.38
15958,2024-10-21T16:36:45.320,-27.4583517,153.2000907,-1.7,21.49,-0.096,0.982,0,-6.2,9.91,-5.39,3.32
15959,2024-10-21T16:36:45.360,-27.4583494,153.20009,-1.7,21.61,-0.098,0.997,0,-4.8,9.67,-5.61,0.79
15960,2024-10-21T16:36:45.400,-27.4583471,153.2000895,-1.7,22.58,-0.106,1,0,-3.3,9.21,-5.62,-1.62
15961,2024-10-21T16:36:45.480,-27.4583426,153.2000886,-1.7,22.85,-0.117,0.989,0,-2,8.11,-5.54,-3.64
15962,2024-10-21T16:36:45.520,-27.4583402,153.2000881,-1.6,22.88,-0.131,0.98,0,-1.5,6.7,-5.42,-4.89
15963,2024-10-21T16:36:45.560,-27.4583378,153.2000878,-1.6,23.04,-0.145,0.976,0,-1,5.15,-5.22,-5.49
15964,2024-10-21T16:36:45.600,-27.4583357,153.2000871,-1.6,23.07,-0.155,0.977,0,-0.7,3.75,-4.95,-5.58
15965,2024-10-21T16:36:45.640,-27.4583333,153.2000868,-1.6,22.89,-0.158,0.983,0,0.5,2.54,-4.6,-5.29
15966,2024-10-21T16:36:45.680,-27.4583311,153.2000864,-1.6,22.58,-0.154,0.992,0,1.1,1.71,-4.21,-4.78
15967,2024-10-21T16:36:45.720,-27.458329,153.200086,-1.6,22.04,-0.145,1,0,1.5,0.8,-3.89,-4.13
15968,2024-10-21T16:36:45.760,-27.4583272,153.2000857,-1.6,21.22,-0.139,1.005,0,1.4,-0.51,-3.76,-3.17
15969,2024-10-21T16:36:45.800,-27.458325,153.2000855,-1.6,21.04,-0.142,1.009,0,0.7,-2.11,-3.8,-1.7
15970,2024-10-21T16:36:45.840,-27.4583229,153.2000849,-1.6,21.07,-0.158,1.011,0,0.5,-3.84,-4.01,0.74
15971,2024-10-21T16:36:45.880,-27.4583208,153.2000845,-1.6,21.56,-0.178,1.014,0,1.2,-5.38,-4.26,3.86
15972,2024-10-21T16:36:45.920,-27.4583186,153.2000843,-1.6,21.38,-0.195,1.017,0,1.3,-6.5,-4.43,7.3
15973,2024-10-21T16:36:45.960,-27.4583164,153.2000841,-1.6,21.55,-0.206,1.014,0,0.1,-6.6,-4.27,10.48
15974,2024-10-21T16:36:46.040,-27.4583123,153.2000836,-1.5,20.77,-0.21,1.004,0,-1,-5.74,-3.82,12.88
15975,2024-10-21T16:36:46.080,-27.4583102,153.2000833,-1.5,20.74,-0.205,0.985,0,-1.4,-4.04,-3.17,14.24
15976,2024-10-21T16:36:46.160,-27.4583059,153.2000828,-1.5,21.38,-0.187,0.961,0,-1.9,-1.69,-2.38,14.74
15977,2024-10-21T16:36:46.200,-27.4583037,153.2000827,-1.5,21.09,-0.157,0.936,0,-2.6,0.65,-1.59,14.31
15978,2024-10-21T16:36:46.240,-27.4583018,153.2000826,-1.5,20.89,-0.125,0.903,0,-3.8,2.44,-0.92,12.92
15979,2024-10-21T16:36:46.280,-27.4582995,153.2000822,-1.4,21.3,-0.093,0.888,0,-4.6,3.56,-0.31,10.54
15980,2024-10-21T16:36:46.320,-27.4582973,153.2000816,-1.4,21.68,-0.078,0.872,0,-4.4,3.92,0.24,7.5
15981,2024-10-21T16:36:46.360,-27.4582952,153.2000809,-1.4,21.81,-0.084,0.868,0,-3.3,3.84,0.79,4.34
15982,2024-10-21T16:36:46.400,-27.4582928,153.2000806,-1.4,22,-0.102,0.873,0,-2.1,3.78,1.36,1.55
15983,2024-10-21T16:36:46.440,-27.4582907,153.2000802,-1.4,22.09,-0.119,0.885,0,-1.8,3.65,1.88,-0.54
15984,2024-10-21T16:36:46.480,-27.4582885,153.2000798,-1.4,22.15,-0.134,0.898,0,-1.8,3.46,2.33,-1.81
15985,2024-10-21T16:36:46.520,-27.4582863,153.2000793,-1.4,22.27,-0.143,0.92,0,-1.7,3.25,2.66,-2.41
15986,2024-10-21T16:36:46.560,-27.458284,153.2000787,-1.4,22.24,-0.148,0.939,0,-1.3,2.89,2.83,-2.51
15987,2024-10-21T16:36:46.600,-27.4582818,153.2000783,-1.4,22.26,-0.153,0.958,0,-1.2,2.57,2.89,-2.19
15988,2024-10-21T16:36:46.640,-27.4582796,153.2000779,-1.4,22.53,-0.16,0.973,0,-1.5,2.53,2.86,-1.51
15989,2024-10-21T16:36:46.680,-27.4582773,153.2000774,-1.5,22.72,-0.16,0.982,0,-1.7,2.73,2.75,-0.62
15990,2024-10-21T16:36:46.720,-27.4582751,153.200077,-1.4,22.3,-0.154,0.988,0,-1.6,3,2.53,0.17
15991,2024-10-21T16:36:46.760,-27.4582729,153.2000766,-1.4,21.89,-0.145,0.987,0,-1.7,3.12,2.17,0.61
15992,2024-10-21T16:36:46.800,-27.4582708,153.2000763,-1.4,21.74,-0.139,0.982,0,-1.9,2.83,1.66,0.46
15993,2024-10-21T16:36:46.840,-27.4582685,153.2000758,-1.4,22.26,-0.142,0.978,0,-2.2,2.3,1.08,-0.15
15994,2024-10-21T16:36:46.880,-27.458266,153.2000752,-1.4,23.08,-0.157,0.975,0,-1.9,1.78,0.5,-1
15995,2024-10-21T16:36:46.920,-27.4582637,153.2000747,-1.4,23.18,-0.176,0.976,0,-1.5,1.59,0.03,-1.86
15996,2024-10-21T16:36:46.960,-27.4582615,153.2000742,-1.3,23.12,-0.192,0.979,0,-1.3,1.9,-0.44,-2.61
15997,2024-10-21T16:36:47.040,-27.458257,153.2000734,-1.3,22.67,-0.201,0.983,0,-1.1,2.48,-0.95,-3.05
15998,2024-10-21T16:36:47.080,-27.4582546,153.2000727,-1.3,23.19,-0.206,0.99,0,-1.2,2.98,-1.61,-2.97
15999,2024-10-21T16:36:47.160,-27.45825,153.2000717,-1.3,23.1,-0.206,0.995,0,-1.1,3.36,-2.54,-2.03
16000,2024-10-21T16:36:47.200,-27.4582478,153.2000713,-1.3,23.12,-0.204,0.99,0,-1.2,3.64,-3.47,-0.91
16001,2024-10-21T16:36:47.240,-27.4582454,153.2000707,-1.3,23.4,-0.202,0.981,0,-1.4,3.89,-4.25,0.06
16002,2024-10-21T16:36:47.280,-27.4582431,153.2000702,-1.3,23.34,-0.2,0.966,0,-1.2,4.19,-4.84,0.68
16003,2024-10-21T16:36:47.320,-27.4582408,153.2000696,-1.3,23.31,-0.197,0.951,0,-0.7,4.54,-5.26,0.79
16004,2024-10-21T16:36:47.360,-27.4582385,153.2000692,-1.3,23.35,-0.193,0.936,0,-0.1,4.72,-5.51,0.18
16005,2024-10-21T16:36:47.400,-27.4582361,153.2000685,-1.4,23.62,-0.191,0.926,0,0.3,4.59,-5.75,-0.58
16006,2024-10-21T16:36:47.440,-27.4582336,153.200068,-1.4,23.95,-0.194,0.923,0,0.4,4.24,-5.95,-1.21
16007,2024-10-21T16:36:47.480,-27.4582312,153.2000675,-1.4,24.18,-0.201,0.922,0,0.1,3.72,-6.11,-1.52
16008,2024-10-21T16:36:47.520,-27.4582287,153.200067,-1.4,24.48,-0.209,0.925,0,-0.1,3.06,-6.2,-1.34
16009,2024-10-21T16:36:47.560,-27.4582262,153.2000664,-1.4,24.7,-0.212,0.928,0,0.1,2.38,-6.2,-0.86
16010,2024-10-21T16:36:47.600,-27.4582238,153.2000658,-1.4,25.06,-0.207,0.926,0,0.5,1.52,-6.11,-0.39
16011,2024-10-21T16:36:47.640,-27.4582212,153.2000653,-1.5,25.17,-0.195,0.921,0,0.9,0.51,-5.84,-0.45
16012,2024-10-21T16:36:47.680,-27.4582186,153.2000646,-1.5,25.51,-0.183,0.912,0,1.3,-0.33,-5.35,-1.2
16013,2024-10-21T16:36:47.720,-27.458216,153.200064,-1.5,25.68,-0.174,0.902,0,2,-0.83,-4.62,-2.67
16014,2024-10-21T16:36:47.760,-27.4582135,153.2000635,-1.4,25.7,-0.169,0.897,0,2.6,-0.86,-3.64,-4.71
16015,2024-10-21T16:36:47.800,-27.4582108,153.200063,-1.4,25.93,-0.166,0.9,0,3.1,-0.54,-2.6,-6.89
16016,2024-10-21T16:36:47.840,-27.4582083,153.2000625,-1.4,25.88,-0.162,0.91,0,3.4,-0.21,-1.67,-8.85
16017,2024-10-21T16:36:47.880,-27.4582056,153.200062,-1.4,26.01,-0.155,0.928,0,3.5,-0.44,-0.9,-10.65
16018,2024-10-21T16:36:47.960,-27.4582005,153.200061,-1.4,25.71,-0.153,0.946,0,3.9,-1.29,-0.2,-11.93
16019,2024-10-21T16:36:48.040,-27.4581953,153.2000597,-1.5,26.36,-0.154,0.96,0,4.6,-2.59,0.38,-12.32
16020,2024-10-21T16:36:48.080,-27.4581928,153.2000591,-1.5,26.48,-0.156,0.972,0,5.9,-4.13,0.94,-11.98
16021,2024-10-21T16:36:48.160,-27.4581876,153.2000584,-1.5,25.67,-0.16,0.983,0,6.9,-5.91,1.53,-10.77
16022,2024-10-21T16:36:48.200,-27.458185,153.2000579,-1.5,25.75,-0.169,0.996,0,6.5,-7.23,2.11,-9.1
16023,2024-10-21T16:36:48.240,-27.4581825,153.2000574,-1.5,25.72,-0.182,1.01,0,6.4,-8.11,2.62,-7.15
16024,2024-10-21T16:36:48.280,-27.45818,153.2000569,-1.6,25.41,-0.194,1.026,0,7.3,-8.5,3.09,-5.22
16025,2024-10-21T16:36:48.320,-27.4581776,153.2000567,-1.6,25.35,-0.21,1.039,0,7.9,-8.51,3.47,-3.25
16026,2024-10-21T16:36:48.360,-27.4581751,153.2000565,-1.6,24.89,-0.223,1.049,0,7.6,-8.11,3.71,-1.19
16027,2024-10-21T16:36:48.400,-27.4581726,153.2000564,-1.6,24.65,-0.229,1.053,0,7.1,-7.67,3.78,1.01
16028,2024-10-21T16:36:48.440,-27.45817,153.2000562,-1.6,24.89,-0.227,1.057,0,6.1,-7.2,3.76,3.05
16029,2024-10-21T16:36:48.480,-27.4581675,153.200056,-1.6,24.93,-0.223,1.058,0,5.8,-6.86,3.7,4.76
